Agency Type,Distribution Channel,Claim,Duration,Destination,Net Sales,Commision (in value),Age
1,1,0,119.0,9,93.0,28.875000000000004,35.0
1,1,1,119.0,9,93.0,28.875000000000004,55.0
0,1,0,50.0,1,69.3,28.875000000000004,46.0
0,1,0,41.0,1,89.1,28.875000000000004,37.0
0,1,0,8.0,1,69.3,28.875000000000004,51.0
0,1,0,5.0,4,49.5,28.875000000000004,55.0
0,1,0,48.0,1,59.4,28.875000000000004,31.0
0,1,0,14.0,1,79.2,28.875000000000004,52.0
0,1,0,22.0,1,9.9,5.94,31.0
0,1,0,27.0,15,79.2,28.875000000000004,55.0
0,1,0,29.0,1,9.9,5.94,42.0
0,1,0,47.0,1,49.5,28.875000000000004,50.0
0,1,0,91.0,12,39.6,23.76,55.0
0,1,0,90.0,4,59.4,28.875000000000004,44.0
0,1,0,56.0,1,59.4,28.875000000000004,30.0
0,1,0,15.0,1,0.0,28.875000000000004,31.0
0,1,0,73.0,23,89.1,28.875000000000004,55.0
0,1,0,3.0,37,29.7,17.82,31.0
0,1,0,38.0,1,93.0,28.875000000000004,46.0
0,1,0,27.0,11,69.3,28.875000000000004,54.0
0,1,0,6.0,0,29.7,17.82,47.0
0,1,0,119.0,20,29.7,17.82,30.0
0,1,0,36.0,29,69.3,28.875000000000004,31.0
0,1,0,59.0,27,93.0,28.875000000000004,52.0
0,1,0,26.0,32,93.0,28.875000000000004,30.0
0,1,0,14.0,4,29.7,17.82,37.0
0,1,0,14.0,4,33.0,0.0,36.0
0,1,0,12.0,14,34.0,0.0,36.0
0,1,0,62.0,14,38.0,0.0,36.0
0,1,0,119.0,58,53.0,0.0,36.0
0,1,0,119.0,11,93.0,0.0,36.0
0,1,0,56.0,19,20.0,0.0,36.0
0,1,0,24.0,97,72.0,0.0,38.0
0,1,0,4.0,0,21.0,0.0,36.0
0,1,0,14.0,4,22.0,0.0,36.0
0,1,0,19.0,14,28.0,0.0,36.0
0,1,0,3.0,12,20.0,0.0,52.0
0,1,0,40.0,17,20.0,0.0,36.0
0,1,0,36.0,14,50.0,0.0,36.0
0,1,0,5.0,17,71.0,0.0,36.0
0,1,0,119.0,1,93.0,0.0,23.0
0,1,0,7.0,3,93.0,0.0,55.0
0,1,1,35.0,29,85.0,0.0,36.0
0,1,0,95.0,10,93.0,0.0,36.0
0,1,0,2.0,0,20.0,0.0,46.0
0,1,0,84.0,30,28.0,0.0,36.0
0,1,0,2.0,0,20.0,0.0,36.0
0,1,0,56.0,20,47.0,0.0,36.0
0,1,0,26.0,13,29.0,0.0,36.0
0,1,0,17.0,14,29.0,0.0,36.0
0,1,0,32.0,7,21.0,0.0,50.0
0,1,0,50.0,29,93.0,0.0,36.0
0,1,0,12.0,4,93.0,0.0,36.0
0,1,0,10.0,4,30.0,0.0,36.0
0,1,0,5.0,14,32.0,0.0,36.0
0,1,0,35.0,14,32.0,0.0,36.0
0,1,0,29.0,10,50.0,0.0,51.0
0,1,0,75.0,30,17.0,0.0,36.0
0,1,0,45.0,4,12.0,0.0,36.0
0,1,0,45.0,4,14.0,0.0,36.0
0,1,0,119.0,0,10.0,0.0,36.0
0,1,0,28.0,15,52.0,0.0,36.0
0,1,0,23.0,26,68.0,0.0,36.0
0,1,0,8.0,0,10.0,0.0,36.0
0,1,0,9.0,12,10.0,0.0,25.0
0,1,0,47.0,14,36.0,0.0,36.0
0,1,0,119.0,9,25.0,0.0,36.0
0,1,0,13.0,13,21.0,0.0,36.0
0,1,0,27.0,3,80.0,0.0,33.0
0,1,0,86.0,3,80.0,0.0,36.0
0,1,0,4.0,4,65.0,0.0,36.0
0,1,0,11.0,14,20.0,0.0,36.0
0,1,0,32.0,44,12.0,0.0,47.0
0,1,0,32.0,13,17.0,0.0,36.0
0,1,0,1.0,4,11.0,0.0,36.0
0,1,0,16.0,17,22.0,0.0,36.0
0,1,0,10.0,3,19.0,0.0,34.0
0,1,0,35.0,0,11.0,0.0,36.0
0,1,0,14.0,4,15.0,0.0,53.0
0,1,0,8.0,9,11.0,0.0,36.0
0,1,0,119.0,0,10.0,0.0,36.0
0,1,0,17.0,12,14.0,0.0,36.0
0,1,0,119.0,13,30.0,0.0,36.0
0,1,0,13.0,7,12.0,0.0,36.0
0,1,0,8.0,0,10.0,0.0,34.0
0,1,0,26.0,0,18.0,0.0,36.0
0,1,0,19.0,10,61.0,0.0,36.0
0,1,0,2.0,14,15.0,0.0,36.0
0,1,0,119.0,4,10.0,0.0,36.0
0,1,0,20.0,0,13.0,0.0,34.0
0,1,0,21.0,17,11.0,0.0,36.0
0,1,0,119.0,14,34.0,0.0,36.0
0,1,0,119.0,1,54.0,0.0,36.0
0,1,0,25.0,0,10.0,0.0,52.0
0,1,0,44.0,17,13.0,0.0,36.0
0,1,0,6.0,19,42.0,0.0,41.0
0,1,0,81.0,4,10.0,0.0,33.0
0,1,0,77.0,13,80.0,0.0,36.0
0,1,0,17.0,9,10.0,0.0,45.0
0,1,0,13.0,19,28.0,0.0,36.0
0,1,0,6.0,9,20.0,0.0,36.0
0,1,0,7.0,9,20.0,0.0,36.0
0,1,0,1.0,9,20.0,0.0,36.0
0,1,0,26.0,1,27.0,0.0,37.0
0,1,0,5.0,14,31.0,0.0,36.0
0,1,0,2.0,9,20.0,0.0,51.0
0,1,0,5.0,12,20.0,0.0,36.0
0,1,0,42.0,9,20.0,0.0,36.0
1,1,0,119.0,13,50.0,20.0,55.0
0,1,0,91.0,12,61.0,23.18,48.0
0,1,0,70.0,12,22.0,8.36,48.0
0,1,0,11.0,11,75.0,28.5,48.0
0,1,0,24.0,13,39.75,25.84,25.0
1,1,0,70.0,9,1.29,0.36,48.0
1,1,0,87.0,9,10.04,2.81,48.0
1,1,0,25.0,14,35.0,12.25,35.0
1,1,0,7.0,7,22.0,7.7,55.0
1,1,0,32.0,4,22.0,7.7,46.0
1,1,0,11.0,7,22.0,7.7,42.0
1,1,0,6.0,4,18.0,6.3,48.0
1,1,0,15.0,7,22.0,7.7,43.0
1,1,0,5.0,0,18.0,6.3,45.0
1,1,0,37.0,4,22.0,7.7,31.0
1,1,0,5.0,12,22.0,7.7,53.0
1,1,0,119.0,17,37.0,12.95,53.0
1,1,0,9.0,4,22.0,7.7,45.0
1,1,0,52.0,14,0.0,19.6,36.0
1,1,0,23.0,2,93.0,28.875000000000004,28.0
1,1,0,20.0,9,27.0,6.75,25.0
1,1,0,23.0,9,60.0,15.0,36.0
1,1,0,18.0,9,39.0,9.75,42.0
1,1,0,34.0,9,27.0,6.75,32.0
1,1,0,37.0,9,33.5,8.38,46.0
1,1,0,12.0,9,20.0,5.0,35.0
1,1,0,57.0,9,60.0,15.0,33.0
1,1,0,17.0,9,16.0,4.0,54.0
1,1,0,10.0,9,27.0,6.75,26.0
1,1,0,119.0,9,33.5,8.38,55.0
1,1,0,15.0,9,39.0,9.75,55.0
1,1,0,5.0,9,21.0,5.25,23.0
1,1,0,108.0,9,33.5,8.38,55.0
1,1,0,13.0,9,33.5,8.38,34.0
1,1,0,9.0,9,40.0,10.0,26.0
1,1,0,21.0,9,80.0,20.0,34.0
1,1,0,13.0,9,47.5,11.88,29.0
1,1,0,24.0,9,22.5,5.63,55.0
1,1,0,10.0,9,67.0,16.75,37.0
1,1,0,13.0,9,39.0,9.75,43.0
1,1,0,68.0,9,47.5,11.88,33.0
1,1,0,12.0,9,47.5,11.88,30.0
1,1,0,21.0,9,72.0,18.0,35.0
1,1,0,14.0,9,62.0,15.5,45.0
1,1,0,44.0,9,39.0,9.75,29.0
1,1,0,4.0,9,24.5,6.13,33.0
1,1,0,12.0,9,29.0,7.25,31.0
1,1,0,48.0,9,33.5,8.38,41.0
1,1,0,119.0,9,93.0,28.875000000000004,35.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
0,1,0,12.0,4,29.7,17.82,36.0
0,1,0,82.0,4,59.4,28.875000000000004,31.0
0,1,0,110.0,1,79.2,28.875000000000004,55.0
0,1,0,13.0,11,69.3,28.875000000000004,55.0
0,1,0,13.0,4,29.7,17.82,30.0
0,1,0,1.0,0,9.9,5.94,44.0
0,1,0,31.0,11,0.0,28.875000000000004,46.0
0,1,0,110.0,23,49.5,28.875000000000004,31.0
0,1,0,56.0,33,0.0,28.875000000000004,31.0
0,1,0,59.0,1,0.0,28.875000000000004,34.0
0,1,0,119.0,2,93.0,28.875000000000004,46.0
0,1,0,111.0,23,89.1,28.875000000000004,31.0
0,1,0,15.0,1,59.4,28.875000000000004,30.0
0,1,0,29.0,0,29.7,17.82,31.0
0,1,0,8.0,0,29.7,17.82,55.0
0,1,0,106.0,41,69.3,28.875000000000004,53.0
0,1,0,119.0,9,0.0,17.82,31.0
0,1,0,102.0,27,0.0,5.94,31.0
0,1,0,18.0,44,29.7,17.82,43.0
0,1,0,8.0,4,49.5,28.875000000000004,35.0
0,1,0,83.0,0,9.9,5.94,44.0
0,1,0,21.0,11,93.0,28.875000000000004,55.0
0,1,0,18.0,52,49.5,28.875000000000004,33.0
0,1,0,9.0,0,44.0,0.0,36.0
0,1,0,86.0,19,22.0,0.0,36.0
0,1,0,19.0,1,76.0,0.0,36.0
0,1,0,10.0,4,20.0,0.0,36.0
0,1,0,66.0,3,93.0,0.0,37.0
0,1,0,3.0,19,93.0,0.0,36.0
0,1,0,3.0,10,82.0,0.0,36.0
0,1,0,57.0,4,20.0,0.0,40.0
0,1,0,57.0,4,20.0,0.0,37.0
0,1,0,57.0,4,20.0,0.0,46.0
0,1,0,20.0,10,70.0,0.0,36.0
0,1,0,119.0,7,27.0,0.0,33.0
0,1,0,15.0,0,20.0,0.0,36.0
0,1,0,119.0,4,20.0,0.0,36.0
0,1,0,29.0,10,49.0,0.0,36.0
0,1,0,119.0,17,0.0,0.0,36.0
0,1,0,10.0,14,42.0,0.0,36.0
0,1,0,119.0,13,62.0,0.0,36.0
0,1,0,4.0,13,28.0,0.0,36.0
0,1,0,92.0,7,29.0,0.0,36.0
0,1,0,15.0,9,31.0,0.0,36.0
0,1,0,58.0,47,93.0,0.0,36.0
0,1,0,119.0,16,36.0,0.0,36.0
0,1,0,96.0,29,64.0,0.0,36.0
0,1,0,8.0,4,20.0,0.0,35.0
0,1,0,82.0,15,69.0,0.0,36.0
0,1,0,12.0,12,38.0,0.0,36.0
0,1,0,6.0,9,70.0,0.0,36.0
0,1,0,47.0,36,48.0,0.0,36.0
0,1,0,8.0,20,78.0,0.0,36.0
0,1,0,18.0,14,49.0,0.0,36.0
0,1,0,17.0,14,26.0,0.0,36.0
0,1,0,12.0,14,39.0,0.0,36.0
0,1,0,7.0,7,20.0,0.0,53.0
0,1,0,9.0,9,54.0,0.0,36.0
0,1,0,12.0,30,24.0,0.0,36.0
0,1,0,3.0,1,10.0,0.0,55.0
0,1,0,9.0,47,80.0,0.0,36.0
0,1,0,19.0,4,17.0,0.0,36.0
0,1,0,5.0,9,12.0,0.0,36.0
0,1,0,8.0,41,80.0,0.0,52.0
0,1,0,29.0,30,20.0,0.0,36.0
0,1,0,91.0,3,46.0,0.0,55.0
0,1,0,1.0,4,10.0,0.0,36.0
0,1,0,96.0,3,80.0,0.0,55.0
0,1,0,31.0,12,18.0,0.0,55.0
0,1,0,14.0,17,19.0,0.0,36.0
0,1,0,18.0,1,54.0,0.0,36.0
0,1,0,110.0,3,0.0,0.0,27.0
0,1,0,56.0,19,13.0,0.0,36.0
0,1,0,10.0,29,75.0,0.0,36.0
0,1,0,119.0,4,40.0,0.0,36.0
0,1,0,23.0,9,63.0,0.0,36.0
0,1,0,20.0,19,10.0,0.0,55.0
0,1,0,43.0,9,10.0,0.0,26.0
0,1,0,66.0,12,10.0,0.0,55.0
0,1,0,8.0,4,10.0,0.0,43.0
0,1,0,84.0,4,14.0,0.0,36.0
0,1,0,119.0,9,10.0,0.0,36.0
0,1,0,21.0,4,18.0,0.0,36.0
0,1,0,3.0,4,10.0,0.0,36.0
0,1,0,77.0,63,10.0,0.0,36.0
0,1,0,42.0,20,26.0,0.0,36.0
0,1,0,28.0,12,20.0,0.0,36.0
0,1,0,6.0,9,21.0,0.0,36.0
0,1,0,3.0,12,50.0,0.0,36.0
0,1,0,56.0,47,53.0,0.0,36.0
0,1,0,39.0,9,16.0,0.0,36.0
0,1,0,41.0,4,17.0,0.0,36.0
0,1,0,26.0,14,52.0,0.0,36.0
0,1,0,12.0,12,27.0,0.0,36.0
0,1,0,41.0,13,57.0,0.0,36.0
0,1,0,3.0,3,17.0,0.0,23.0
0,1,0,7.0,9,0.0,0.0,36.0
0,1,0,12.0,9,10.0,0.0,44.0
0,1,0,16.0,9,25.0,0.0,36.0
0,1,0,2.0,19,10.0,0.0,50.0
0,1,0,60.0,9,10.0,0.0,55.0
0,1,0,8.0,4,16.0,0.0,36.0
0,1,0,21.0,19,0.0,0.0,36.0
0,1,0,9.0,12,17.0,0.0,36.0
0,1,0,8.0,17,23.0,0.0,36.0
0,1,0,9.0,0,10.0,0.0,26.0
0,1,0,2.0,9,10.0,0.0,36.0
0,1,0,16.0,4,15.0,0.0,40.0
0,1,0,44.0,0,10.0,0.0,36.0
0,1,0,8.0,13,31.0,0.0,36.0
0,1,0,6.0,12,10.0,0.0,33.0
0,1,0,51.0,13,23.0,0.0,51.0
0,1,0,4.0,4,19.0,0.0,36.0
0,1,0,43.0,10,10.0,0.0,36.0
0,1,0,71.0,11,57.0,0.0,36.0
0,1,0,5.0,0,11.0,0.0,23.0
0,1,0,3.0,13,10.0,0.0,55.0
0,1,0,43.0,14,21.0,0.0,36.0
0,1,0,7.0,0,20.0,0.0,36.0
0,1,0,8.0,9,20.0,0.0,36.0
0,1,0,9.0,9,35.0,0.0,36.0
0,1,0,4.0,14,51.0,0.0,36.0
0,1,0,12.0,9,20.0,0.0,36.0
0,1,0,74.0,9,20.0,0.0,36.0
0,1,0,3.0,9,20.0,0.0,36.0
0,1,0,5.0,9,21.0,0.0,36.0
0,1,0,16.0,4,20.0,0.0,55.0
0,1,0,34.0,9,29.0,0.0,26.0
0,1,0,5.0,14,20.0,0.0,55.0
0,1,0,4.0,14,22.0,0.0,36.0
1,1,0,7.0,13,31.0,12.4,55.0
1,1,0,58.0,13,78.0,28.875000000000004,55.0
1,1,0,75.0,13,93.0,28.875000000000004,55.0
1,1,0,6.0,25,15.0,6.0,55.0
1,1,0,28.0,25,15.0,6.0,27.0
1,1,0,3.0,25,15.0,6.0,33.0
1,1,0,5.0,25,15.0,6.0,28.0
0,1,0,4.0,7,25.0,16.25,49.0
0,1,0,17.0,56,59.25,28.875000000000004,34.0
1,1,0,75.0,9,10.04,2.81,48.0
1,1,0,75.0,9,10.04,2.81,48.0
1,1,0,49.0,4,33.0,11.55,49.0
1,1,0,19.0,14,35.0,12.25,52.0
1,1,0,33.0,4,22.0,7.7,49.0
1,1,0,119.0,17,37.0,12.95,44.0
1,1,0,8.0,4,0.0,7.7,55.0
1,1,0,67.0,4,30.0,10.5,37.0
1,1,0,70.0,4,33.0,11.55,53.0
1,1,0,6.0,14,26.0,9.1,36.0
1,1,0,14.0,14,35.0,12.25,54.0
1,1,0,25.0,4,18.0,6.3,43.0
1,1,0,5.0,7,22.0,7.7,39.0
1,1,0,12.0,0,22.0,7.7,52.0
1,1,0,82.0,14,22.0,7.7,31.0
1,1,0,89.0,14,22.0,7.7,40.0
1,1,0,34.0,14,44.0,15.4,53.0
1,1,0,17.0,37,67.0,23.45,54.0
1,1,0,41.0,29,93.0,28.875000000000004,55.0
1,1,0,46.0,37,67.0,23.45,53.0
0,1,0,16.0,15,86.0,28.875000000000004,23.0
1,1,0,110.0,14,0.0,25.55,23.0
1,1,0,15.0,14,61.0,21.35,55.0
1,1,0,5.0,17,13.28,4.65,48.0
1,1,0,119.0,21,50.1,17.54,48.0
1,1,0,30.0,9,60.0,15.0,33.0
1,1,0,11.0,9,16.0,4.0,33.0
1,1,0,54.0,9,60.0,15.0,46.0
1,1,0,6.0,9,16.0,4.0,37.0
1,1,1,17.0,9,26.5,6.63,28.0
1,1,0,53.0,9,39.0,9.75,28.0
1,1,0,7.0,9,20.8,5.2,29.0
1,1,0,7.0,9,40.0,10.0,44.0
1,1,0,9.0,9,27.0,6.75,55.0
1,1,0,9.0,9,27.0,6.75,43.0
1,1,0,119.0,9,16.0,4.0,23.0
1,1,0,5.0,9,29.0,7.25,41.0
1,1,0,114.0,9,62.0,15.5,54.0
1,1,0,24.0,9,88.5,22.13,44.0
1,1,0,29.0,9,39.0,9.75,27.0
1,1,1,28.0,9,88.5,22.13,30.0
1,1,1,8.0,9,47.5,11.88,44.0
1,1,0,12.0,9,39.0,9.75,23.0
1,1,0,6.0,9,22.5,5.63,35.0
1,1,0,12.0,9,39.0,9.75,43.0
1,1,0,21.0,9,24.5,6.13,25.0
1,1,0,40.0,9,93.0,28.875000000000004,29.0
1,1,0,9.0,9,57.5,14.38,55.0
1,1,0,9.0,9,57.5,14.38,55.0
1,1,0,12.0,9,42.5,10.63,43.0
1,1,0,39.0,9,57.5,14.38,47.0
1,1,0,119.0,9,93.0,28.875000000000004,35.0
1,1,0,119.0,9,93.0,28.875000000000004,30.0
1,1,0,119.0,9,93.0,28.875000000000004,34.0
1,1,0,119.0,9,93.0,28.875000000000004,27.0
0,1,0,6.0,41,0.0,23.76,55.0
0,1,0,109.0,2,79.2,28.875000000000004,31.0
0,1,0,54.0,1,79.2,28.875000000000004,30.0
0,1,0,22.0,1,49.5,28.875000000000004,36.0
0,1,0,60.0,23,93.0,28.875000000000004,31.0
0,1,0,54.0,23,93.0,28.875000000000004,34.0
0,1,0,5.0,0,29.7,17.82,55.0
0,1,0,119.0,27,0.0,5.94,31.0
0,1,0,117.0,11,9.9,5.94,49.0
0,1,0,7.0,2,19.8,11.88,31.0
0,1,0,5.0,0,39.6,23.76,40.0
0,1,0,83.0,1,93.0,28.875000000000004,44.0
0,1,0,4.0,0,29.7,17.82,31.0
0,1,0,20.0,20,29.7,17.82,25.0
0,1,0,21.0,8,9.9,5.94,55.0
0,1,0,11.0,4,49.5,28.875000000000004,37.0
0,1,0,30.0,9,93.0,0.0,36.0
0,1,0,67.0,17,24.0,0.0,36.0
0,1,0,15.0,17,35.0,0.0,36.0
0,1,0,99.0,37,0.0,0.0,36.0
0,1,0,17.0,3,28.0,0.0,44.0
0,1,0,11.0,19,37.0,0.0,36.0
0,1,0,11.0,17,28.0,0.0,36.0
0,1,0,33.0,17,22.0,0.0,36.0
0,1,0,7.0,4,23.0,0.0,36.0
0,1,0,83.0,12,20.0,0.0,36.0
0,1,0,8.0,2,26.0,0.0,36.0
0,1,0,27.0,9,22.0,0.0,28.0
0,1,0,30.0,9,0.0,0.0,36.0
0,1,0,14.0,7,35.0,0.0,36.0
0,1,0,7.0,12,31.0,0.0,55.0
0,1,0,85.0,14,20.0,0.0,36.0
0,1,0,88.0,14,20.0,0.0,36.0
0,1,0,84.0,0,20.0,0.0,54.0
0,1,0,29.0,19,28.0,0.0,36.0
0,1,0,3.0,0,20.0,0.0,36.0
0,1,0,32.0,9,32.0,0.0,36.0
0,1,0,63.0,10,31.0,0.0,36.0
0,1,0,48.0,7,20.0,0.0,36.0
0,1,0,88.0,4,20.0,0.0,42.0
0,1,0,17.0,4,23.0,0.0,55.0
0,1,0,69.0,11,90.0,0.0,36.0
0,1,0,11.0,4,20.0,0.0,50.0
0,1,0,24.0,4,54.0,0.0,36.0
0,1,0,38.0,12,20.0,0.0,36.0
0,1,0,69.0,13,41.0,0.0,36.0
0,1,0,119.0,14,43.0,0.0,36.0
0,1,0,11.0,13,19.0,0.0,36.0
0,1,0,11.0,13,19.0,0.0,36.0
0,1,0,8.0,4,14.0,0.0,36.0
0,1,0,7.0,4,10.0,0.0,36.0
0,1,0,32.0,16,45.0,0.0,55.0
0,1,0,26.0,11,80.0,0.0,36.0
0,1,0,14.0,16,10.0,0.0,26.0
0,1,0,13.0,13,20.0,0.0,36.0
0,1,0,46.0,36,37.0,0.0,36.0
0,1,0,78.0,9,24.0,0.0,36.0
0,1,0,4.0,4,13.0,0.0,37.0
0,1,0,3.0,9,10.0,0.0,36.0
0,1,0,12.0,3,21.0,0.0,43.0
0,1,0,10.0,3,20.0,0.0,43.0
0,1,0,1.0,0,10.0,0.0,30.0
0,1,0,8.0,12,15.0,0.0,36.0
0,1,0,4.0,7,11.0,0.0,36.0
0,1,0,105.0,23,54.0,0.0,23.0
0,1,0,9.0,10,41.0,0.0,36.0
0,1,0,36.0,14,21.0,0.0,36.0
0,1,0,103.0,10,30.0,0.0,36.0
0,1,0,119.0,0,10.0,0.0,36.0
0,1,0,28.0,9,15.0,0.0,55.0
0,1,0,25.0,10,19.0,0.0,34.0
0,1,0,8.0,16,20.0,0.0,36.0
0,1,0,37.0,15,80.0,0.0,36.0
0,1,0,23.0,19,16.0,0.0,36.0
0,1,0,22.0,63,57.0,0.0,39.0
0,1,0,8.0,1,53.0,0.0,36.0
0,1,0,47.0,29,61.0,0.0,36.0
0,1,0,35.0,29,80.0,0.0,36.0
0,1,0,47.0,14,29.0,0.0,36.0
0,1,0,13.0,14,29.0,0.0,36.0
0,1,0,10.0,14,0.0,0.0,36.0
0,1,0,35.0,9,33.0,0.0,55.0
0,1,0,54.0,10,30.0,0.0,36.0
0,1,0,54.0,9,24.0,0.0,36.0
0,1,0,4.0,0,11.0,0.0,36.0
0,1,0,10.0,0,11.0,0.0,36.0
0,1,0,15.0,0,10.0,0.0,25.0
0,1,0,6.0,0,10.0,0.0,42.0
0,1,0,9.0,16,17.0,0.0,36.0
0,1,0,6.0,7,10.0,0.0,54.0
0,1,0,34.0,1,11.0,0.0,36.0
0,1,0,6.0,0,10.0,0.0,27.0
0,1,0,119.0,4,11.0,0.0,28.0
0,1,0,59.0,17,26.0,0.0,36.0
0,1,0,11.0,13,19.0,0.0,36.0
0,1,0,119.0,17,32.0,0.0,36.0
0,1,0,119.0,12,39.0,0.0,36.0
0,1,0,8.0,30,20.0,0.0,36.0
0,1,0,24.0,3,10.0,0.0,32.0
0,1,0,87.0,3,64.0,0.0,27.0
0,1,0,87.0,3,64.0,0.0,23.0
0,1,0,87.0,3,64.0,0.0,23.0
0,1,0,119.0,9,80.0,0.0,36.0
0,1,0,87.0,3,64.0,0.0,25.0
0,1,0,87.0,3,64.0,0.0,24.0
0,1,0,87.0,3,64.0,0.0,26.0
0,1,0,20.0,11,0.0,0.0,36.0
0,1,0,36.0,14,21.0,0.0,36.0
0,1,0,48.0,20,0.0,0.0,36.0
0,1,0,14.0,3,93.0,0.0,23.0
0,1,0,6.0,16,75.0,0.0,36.0
0,1,0,38.0,9,29.0,0.0,26.0
0,1,0,13.0,0,20.0,0.0,36.0
0,1,0,3.0,0,20.0,0.0,36.0
0,1,0,43.0,14,20.0,0.0,36.0
1,1,0,24.0,13,60.0,24.0,55.0
1,1,0,89.0,13,93.0,28.875000000000004,55.0
1,1,0,12.0,13,39.0,15.6,55.0
1,1,0,19.0,13,50.0,20.0,55.0
1,1,0,51.0,13,62.0,24.8,55.0
0,1,0,27.0,37,58.0,22.04,48.0
0,1,0,10.0,12,28.0,10.64,48.0
0,1,0,48.0,37,42.0,15.96,48.0
0,1,0,49.0,12,48.0,18.24,48.0
0,1,0,119.0,12,33.0,12.54,48.0
1,1,0,4.0,9,7.84,2.2,48.0
1,1,0,60.0,9,4.38,1.23,48.0
1,1,0,119.0,9,0.32,0.09,48.0
1,1,0,15.0,12,22.0,7.7,34.0
1,1,0,69.0,14,63.0,22.05,42.0
1,1,0,46.0,14,35.0,12.25,52.0
1,1,0,8.0,7,18.0,6.3,48.0
1,1,0,11.0,4,22.0,7.7,40.0
1,1,0,119.0,0,30.0,10.5,45.0
1,1,0,12.0,14,35.0,12.25,24.0
1,1,0,5.0,14,26.0,9.1,49.0
1,1,0,21.0,0,18.0,6.3,27.0
1,1,0,12.0,17,30.0,10.5,33.0
1,1,0,17.0,14,22.0,7.7,47.0
1,1,0,6.0,0,0.0,6.3,54.0
1,1,0,17.0,4,18.0,6.3,41.0
1,1,0,119.0,17,37.0,12.95,40.0
1,1,0,119.0,3,93.0,28.875000000000004,50.0
1,1,0,47.0,46,87.0,28.875000000000004,49.0
1,1,0,52.0,47,87.0,28.875000000000004,45.0
1,1,0,117.0,10,58.0,20.3,55.0
1,1,0,28.0,2,87.0,28.875000000000004,38.0
1,1,0,117.0,10,58.0,20.3,27.0
1,1,0,117.0,10,58.0,20.3,55.0
1,1,0,117.0,10,58.0,20.3,24.0
0,0,0,87.0,4,29.0,9.57,55.0
1,0,0,11.0,9,36.83,10.33,55.0
1,1,0,13.0,13,40.0,14.0,55.0
1,1,0,10.0,9,27.0,6.75,53.0
1,1,0,10.0,9,16.0,4.0,26.0
1,1,1,13.0,9,21.0,5.25,28.0
1,1,0,18.0,9,13.5,3.38,29.0
1,1,0,6.0,9,21.0,5.25,31.0
1,1,0,5.0,9,21.0,5.25,34.0
1,1,0,25.0,9,20.0,5.0,28.0
1,1,0,31.0,9,27.0,6.75,30.0
1,1,0,57.0,9,60.0,15.0,31.0
1,1,0,11.0,9,33.5,8.38,35.0
1,1,0,17.0,9,39.0,9.75,23.0
1,1,0,31.0,9,56.5,14.13,23.0
1,1,1,52.0,9,26.5,6.63,55.0
1,1,0,25.0,9,20.0,5.0,25.0
1,1,0,39.0,9,21.0,5.25,35.0
1,1,0,33.0,9,33.5,8.38,25.0
1,1,0,26.0,9,60.0,15.0,25.0
1,1,0,6.0,9,17.55,4.39,23.0
1,1,0,4.0,9,21.0,5.25,29.0
1,1,0,10.0,9,27.0,6.75,26.0
1,1,0,34.0,9,60.0,15.0,28.0
1,1,0,11.0,9,39.0,9.75,31.0
1,1,0,11.0,9,22.5,5.63,45.0
1,1,0,5.0,9,22.5,5.63,26.0
1,1,0,58.0,9,72.0,18.0,32.0
1,1,1,45.0,9,81.5,20.38,43.0
1,1,0,15.0,9,22.5,5.63,31.0
1,1,0,23.0,9,81.5,20.38,41.0
1,1,0,17.0,9,72.0,18.0,32.0
1,1,0,32.0,9,39.0,9.75,27.0
1,1,0,10.0,9,39.0,9.75,28.0
1,1,0,13.0,9,62.0,15.5,34.0
1,1,0,19.0,9,33.5,8.38,32.0
1,1,0,33.0,9,0.0,13.2,30.0
1,1,0,14.0,9,57.5,14.38,51.0
1,1,0,119.0,9,93.0,28.875000000000004,46.0
1,1,0,119.0,9,93.0,28.875000000000004,28.0
1,1,0,119.0,9,93.0,28.875000000000004,43.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
1,1,0,119.0,9,93.0,28.875000000000004,37.0
1,1,1,119.0,9,93.0,28.875000000000004,26.0
1,1,0,119.0,9,93.0,28.875000000000004,28.0
0,1,0,24.0,33,0.0,28.875000000000004,31.0
0,1,0,46.0,1,19.8,11.88,55.0
0,1,0,23.0,1,29.7,17.82,31.0
0,1,0,11.0,0,19.8,11.88,39.0
0,1,0,9.0,4,0.0,17.82,30.0
0,1,0,49.0,1,69.3,28.875000000000004,42.0
0,1,0,6.0,1,29.7,17.82,51.0
0,1,0,32.0,1,49.5,28.875000000000004,51.0
0,1,0,18.0,0,29.7,17.82,39.0
0,1,0,7.0,0,19.8,11.88,27.0
0,1,0,89.0,1,93.0,28.875000000000004,55.0
0,1,0,98.0,57,49.5,28.875000000000004,32.0
0,1,0,71.0,21,69.3,28.875000000000004,23.0
0,1,0,39.0,1,29.7,17.82,31.0
0,1,0,42.0,0,39.6,23.76,34.0
0,1,0,54.0,0,29.7,17.82,43.0
0,1,0,14.0,1,0.0,28.875000000000004,36.0
0,1,0,7.0,0,39.6,23.76,28.0
0,1,0,6.0,0,29.7,17.82,51.0
0,1,0,102.0,135,29.7,17.82,31.0
0,1,0,4.0,11,29.7,17.82,31.0
